"식사코드	급식일자	요리명"
"3	20190801	잡채밥5.6.10.13.<br/>유부된장국*5.6.13.<br/>무장아찌<br/>배추김치9.13.<br/>짜장소스*5.6.10.13.<br/>요구르트(이오)2.<br/>모짜렐라&소시지핫도그1.2.5.6.10.15.18."
"1	20190802	계란밥(+간장/참기름)1.2.5.6.10.13.<br/>팡오쇼콜라13.<br/>꽃게된장국5.6.8.13.<br/>비엔나메추리알조림1.2.5.6.10.12.13.<br/>맛김13.<br/>배추김치9.13.<br/>과일쥬스"
"2	20190802	사과카레라이스2.5.6.10.13.<br/>얼큰어묵국1.5.6.13.<br/>단무지쪽파무침<br/>+롱롱치즈스틱2.12.13.<br/>배추김치9.13.<br/>카프리썬"
"1	20190812	찹쌀밥<br/>참치김치찌개5.6.9.13.<br/>진미채엿장조림5.6.13.17.<br/>스팸구이*케첩1.6.10.13.<br/>깍두기9.13.<br/>애플파이1.2.5.6.13.<br/>과일쥬스"
"2	20190812	잡곡밥<br/>쇠고기미역국5.6.16.<br/>매운갈비찜5.6.10.13.<br/>*참나물무침<br/>부추잡채5.6.8.10.13.<br/>조각케이크1.2.5.6.13."
"3	20190812	비빔밥&볶음고추장1.5.6.10.13.<br/>근대된장국5.6.13.<br/>미트볼조림1.2.5.6.10.12.13.<br/>스크램블에그1.2.12.13.<br/>배추김치9.13.<br/>사과푸딩1.5.13."
"1	20190813	밥/ 김치볶음/ 소시지구이/ 김가1.2.5.6.9.10.13.<br/>팽이버섯된장국5.6.13.<br/>닭바베큐꼬치*소스5.6.12.13.16.<br/>배추김치9.13.<br/>오레오케이크1.2.5.6.13.<br/>썬업(오렌지)"
"2	20190813	현미밥<br/>*열무된장무침5.6.<br/>과일샐러드1.2.4.5.6.11.13.<br/>리얼치즈블럭돈카츠*소스(골목식1.2.5.6.10.12.13.<br/>배추김치9.13.<br/>요구르트2.<br/>크림스프*마늘빵 2.5.6.13."
"3	20190813	찹쌀밥<br/>소면설렁탕5.6.8.13.<br/>브로콜리초장5.6.13.<br/>치즈불닭2.5.6.12.13.<br/>석박지9.13.<br/>무쌈"
"1	20190814	계란밥(+간장/참기름)1.2.5.6.10.13.<br/>등뼈우거지국5.6.10.<br/>야채핫바*머스타드1.5.6.12.13.16.<br/>쵸코우유2.5.<br/>우유크림빵1.2.5.6.13."
"2	20190814	흑미밥<br/>참치김치찌개5.6.9.13.<br/>영양계란찜1.2.6.10.<br/>*망고그린샐러드1.2.5.6.10.13.<br/>새우홍게살만두*우동사리1.5.6.10.13.<br/>배추김치9.13.<br/>방울토마토12."
"3	20190814	찹쌀밥<br/>우렁된장찌개5.<br/>오향장육2.5.6.10.13.<br/>비빔막국수5.6.13.<br/>보쌈김치9.13.<br/>스트로베리라떼1.2."
"1	20190815	+찹쌀밥<br/>황도샐러드*드레싱1.2.5.6.10.11.13.<br/>고구마크림치즈햄카츠*소스 1.5.6.9.12.13.<br/>배추김치9.13.<br/>얼려먹는요쿠르트(에이스)2.<br/>도라에몽암기빵1.2.5.6.13.<br/>크림스프2.4.5.6.13."
"2	20190815	김가루*추가밥2.6.10.13.<br/>니가가락국수1.5.6.9.13.<br/>떡볶이1.5.6.13.<br/>+수제야채튀김 1.2.5.6.18.<br/>배추겉절이9.13.<br/>오렌지쥬스5.13."
"3	20190815	찹쌀밥<br/>쇠고기떡국1.13.<br/>고구마맛탕5.13.<br/>닭봉윙오븐구이5.6.12.13.15.18.<br/>석박지9.13.<br/>조각파인애플"
"1	20190816	+찹쌀밥<br/>삼계영양죽13.15.<br/>+웨지감자5.12.13.<br/>깍두기9.13.<br/>과일쥬스(오렌지)5.13.<br/>치즈피자브리또 1.2.5.6.10.12.13.<br/>바나나(생과)"
"2	20190816	차조밥<br/>들깨수제비5.6.13.<br/>새콤달콤무쌈*어린잎1.5.6.13.<br/>돈오븐구이5.6.10.12.13.18.<br/>배추김치9.13.<br/>자두<br/>(파프리카/아삭고추&땅콩쌈장)4.5.6.12.13."
"3	20190816	카레라이스2.5.6.10.13.<br/>들깨무채국5.6.13.<br/>양념닭강정5.6.12.13.<br/>깍두기9.13.<br/>카프리제토마토샐러드2.5.6.12.13.<br/>약과1.5.6.13."
"1	20190819	찹쌀밥<br/>쇠고기무국5.6.13.16.<br/>진미마요네즈조림 5.6.13.17.<br/>계란*떡볶이1.5.6.13.<br/>+모듬견과<br/>썬업(과일음료)<br/>마카롱 1.2.5.6.13."
"2	20190819	잡곡밥<br/>등뼈우거지국5.6.10.<br/>연두부찜(80g)*양념장5.6.<br/>(황도샐러드&드레싱)1.2.5.6.10.11.13.<br/>오곡불닭바베큐롤까*브라운소스1.2.5.6.10.11.12.13.16.<br/>배추김치9.13.<br/>파인애플"
"3	20190819	보리밥<br/>순두부국5.6.9.10.13.18.<br/>등갈비김치조림9.10.13.<br/>햄야채계란말이1.2.5.6.10.<br/>깍두기9.13.<br/>생크림과일샐러드1.2.5.12.13."
"1	20190820	찹쌀밥<br/>오이피클13.<br/>감자건포도샐러드1.2.5.13.<br/>혜화동치킨커틀릿*소스1.2.5.6.13.<br/>떠먹는한끼오뜨파인애플5.13.<br/>우리사과팬케이크1.2.5.6.13.<br/>크림스프2.4.5.6.13."
"2	20190820	찰보리밥<br/>우렁살아욱된장국5.6.13.<br/>동파육(+감자볼)1.5.6.10.13.<br/>무채장아찌 13.<br/>상추쌈&아삭이고추(쌈장)<br/>배추김치9.13.<br/>3색방울토마토12."
"3	20190820	삼색소보로덮밥1.5.9.10.13.<br/>청양초콩나물국5.6.13.<br/>미역줄기볶음<br/>깍두기9.13.<br/>오렌지주스5.13.<br/>바베큐소스닭꼬치5.6.12.13.15.18."
"1	20190821	김가루*찹쌀밥2.6.10.13.<br/>초코칩 트위스트1.2.5.6.13.<br/>등갈비조림5.6.10.13.<br/>배추김치9.13.<br/>데르뜨젤리*백도2.5.13.<br/>모듬견과"
"2	20190821	저염팽이맑은국5.6.13.<br/>흑임자*연근샐러드1.2.5.12.13.16.18.<br/>고구마떡맛탕☆5.13.<br/>지*바치밥/소스1.2.5.6.10.12.13.15.18.<br/>배추김치9.13.<br/>포도"
"3	20190821	흑미밥<br/>돈육김치찌개5.6.9.10.13.<br/>깻잎쌈&쌈장5.6.13.<br/>양파장아찌5.6.13.18.<br/>한돈맥적구이5.6.10.13.<br/>보쌈김치9.13.<br/>요플레2."
"1	20190822	+찹쌀밥<br/>곰탕한그릇1.5.8.16.<br/>참치야채볶음5.6.13.<br/>야채소시지*케첩2.5.6.10.12.13.<br/>깍두기9.13.<br/>단지쵸코우유2.5.<br/>아침도넛(유기농)1.2.5.6.13."
"2	20190822	흑미밥<br/>얼갈이배추된장국5.6.9.13.<br/>(상추쌈&아삭이고추(쌈장)<br/>새송이&통마늘구이2.<br/>수제떡갈비*언양식소스1.2.5.6.10.13.15.16.18.<br/>배추김치9.13.<br/>바나나(생과)"
"3	20190822	자장덮밥2.5.6.10.<br/>계란파국1.13.<br/>무장아찌<br/>소고기한섬왕만두1.2.5.6.10.16.18.<br/>배추김치9.13.<br/>청포도후레쉬(주스)2.5.13."
"1	20190823	쇠고기야채죽<br/>콘푸레이크/오레오오즈2.5.6.13.<br/>곡물바2.5.6.13.<br/>길거리토스트1/21.2.5.6.10.12.13."
"2	20190823	자장밥2.5.6.10.13.<br/>오징어짬뽕국@5.6.9.13.16.17.18.<br/>(돌나물무침)5.6.13.<br/>레몬크림깐쇼새우1.2.4.5.6.9.10.12.13.<br/>배추김치9.13.<br/>수제과일음료13."
"1	20190826	찹쌀밥<br/>얼큰콩나물국5.6.13.<br/>속보이는쫄깃만두1.5.6.10.13.<br/>햄야채계란말이1.2.5.6.10.<br/>배추김치9.13.<br/>과일쥬스(생과일)<br/>초코티라미수조각케잌1.2.5.6.13."
"2	20190826	잡곡밥<br/>건새우아욱된장국5.6.9.13.<br/>(양배추쌈/케일쌈&쌈장)5.6.13.<br/>비빔막국수*계란2/1개1.5.6.13.<br/>고구마닭갈비2.5.6.13.15.<br/>나박김치9.13.<br/>멜론"
"3	20190826	차조밥<br/>등뼈감자탕5.6.9.10.13.<br/>크리미어니언수제치킨5.6.13.15.18.<br/>고등어구이2.5.6.7.13.<br/>석박지9.13.<br/>구슬아이스크림1.2.5."
"1	20190827	찹쌀밥<br/>설렁탕1.5.8.16.<br/>건새우고추장볶음5.6.9.13.<br/>향긋한깻잎주먹완자*케첩1.2.6.10.15.<br/>깍두기9.13.<br/>모닝퐁라떼/(미숫가루)2.5.6.<br/>크림빵(60)1.2.5.6.13."
"2	20190827	찰보리밥<br/>부대찌개2.5.6.9.10.13.<br/>양배추쌈/케일쌈&젓갈5.6.<br/>충무식오징어&어묵무침1.5.6.13.<br/>햄야채계란말이1.2.5.6.10.<br/>석박지9.13.<br/>김구이/셀프김밥13."
"3	20190827	새우살볶음밥1.2.5.6.9.10.13.<br/>콩비지찌개5.9.10.13.<br/>돈육메추리알장조림1.5.6.10.13.<br/>콩나물무침5.<br/>깍두기9.13.<br/>21곡크림치즈롤1.2.5.6.13."
"1	20190828	대패불고기야채덮밥5.6.10.13.<br/>팽이미소된장국5.6.13.16.18.<br/>배추김치9.13.<br/>*견과<br/>쵸코우유2.5.<br/>마카다미아넛쿠키1.2.5.6.13.14."
"2	20190828	참치야채비빔밥5.6.13.<br/>유부장국1.5.6.13.<br/>배추김치9.13.<br/>회오리요술감자*시즈닝5.<br/>과일쥬스"
"3	20190828	흑미밥<br/>부대찌개1.2.5.6.9.10.13.<br/>발사믹샐러드5.6.12.13.16.<br/>고메치즈함박스테이크1.6.10.15.16.<br/>깍두기9.13.<br/>스테이크소스1.2.5.6.12.13.16.<br/>사과13."
"1	20190829	찹쌀밥<br/>쇠고기무국5.6.13.16.<br/>계란*떡볶이1.5.6.13.<br/>+롱롱치즈스틱2.12.13.<br/>+모듬견과<br/>썬업(과일음료)<br/>초코파이1.2.5.6.13."
"2	20190829	현미밥<br/>들깨감자수제비5.6.13.<br/>연탄오리불고기(매콤)*파채5.6.10.13.<br/>양파깻잎간장장아찌5.6.13.<br/>새콤달콤무쌈*어린잎1.5.6.13.<br/>배추김치9.13.<br/>파인애플"
"3	20190829	찹쌀밥<br/>쇠고기미역국5.6.<br/>안동찜닭5.6.8.13.15.<br/>청포묵김가루무침5.6.13.<br/>석박지9.13.<br/>딸기맛포켓팝콘2.5.16."
"1	20190830	찹쌀밥<br/>뮤즐리잔멸치볶음4.5.6.13.<br/>(배추김치)9.13.<br/>콘푸레이크/스페셜K2.5.6.13.<br/>누룽지5.13.<br/>아침에샌드위치(치즈/햄/감자)1.2.5.6.10.13."
"2	20190830	+추가흑미밥<br/>삼계영양죽13.15.<br/>잔멸치조림고추볶음5.6.13.<br/>깍두기9.13.<br/>바나나(생과)<br/>파프리카/아삭고추*땅콩쌈장4.5.6.12.13."
"3	20190830	찹쌀밥<br/>닭곰탕5.6.15.<br/>치커리사과무침13.<br/>김치피자탕수육1.2.5.6.9.10.12.13.<br/>석박지9.13.<br/>바나나"
"1	20190902	계란밥(+간장/참기름)1.2.5.6.10.13.<br/>팡오쇼콜라13.<br/>꽃게된장국5.6.8.13.<br/>비엔나메추리알조림1.2.5.6.10.12.13.<br/>맛김13.<br/>배추김치9.13.<br/>과일쥬스"
"2	20190902	고구마밥<br/>차돌박이된장찌개5.6.13.16.<br/>검은깨두부조림5.6.10.13.<br/>안동찜닭*넙적당면2.5.6.8.13.15.<br/>(고구마줄기볶음*들깨소스)5.<br/>배추김치9.13."
"3	20190902	흑미밥<br/>맑은콩나물국5.6.13.<br/>파절이(자율)13.<br/>상추쌈&쌈장5.6.13.<br/>돼지고기구이5.6.10.13.<br/>새송이&통마늘구이2.<br/>보쌈김치9.13.<br/>아이스망고"
"1	20190903	찹쌀밥<br/>닭곰탕13.15.<br/>새우까스*타르타르소스1.5.6.13.<br/>배추김치9.13.<br/>단지 바나나우유2.<br/>초코에끌레어1.2.5.6.13."
"2	20190903	차조밥<br/>도토리묵채국5.9.13.<br/>영양계란찜1.2.6.10.<br/>상추쌈*아삭고추(쌈장)<br/>+파채콩나물무침5.13.<br/>샤브불고기5.6.10.13."
"3	20190903	닭갈비비빔밥5.6.9.13.15.<br/>콩가루배추국5.6.13.<br/>고구마맛탕5.13.<br/>배추김치9.13.<br/>단무지무침<br/>짜먹는요구르트2."
"1	20190904	찹쌀밥<br/>딸기잼*핫케이크1.2.5.6.13.<br/>설렁탕1.5.8.16.<br/>오리훈제&부추무침<br/>무산김13.<br/>석박지9.13.<br/>사과한가득쥬스(유기농)<br/>카카오아몬드2.5."
"2	20190904	흑미밥<br/>참치김치찌개5.6.9.13.<br/>황도샐러드*드레싱1.2.5.6.10.11.13.<br/>+쫄뱅이5.6.13.<br/>모듬캠핑구이(+목살.소시지)1.2.5.6.10.12.13.15.<br/>깍두기9.13.<br/>바나나(생과)"
"3	20190904	자율밥+김자반13.<br/>잔치국수1.5.6.13.<br/>보쌈김치9.13.<br/>귤<br/>용가리치킨/머스터드1.2.5.6.13.15.16.<br/>이온음료"
"1	20190905	새우볶음밥2.5.6.9.12.13.<br/>쇠고기우거지국5.6.16.<br/>배추김치9.13.<br/>허니버터아몬드<br/>콘푸레이크/오레오오즈2.5.6.13.<br/>초코파이1.2.5.6.13."
"2	20190905	찰보리밥<br/>우렁살배추국5.6.13.<br/>오리불고기(간장)*파채5.6.10.13.<br/>(양배추쌈*쌈장)5.6.<br/>배추김치9.13.<br/>자몽에이드<br/>마카로니콘치즈구이1.2.5.6.13."
"3	20190905	찹쌀밥<br/>쇠고기떡국1.13.<br/>청포묵김가루무침5.6.13.<br/>오징어김치전5.6.9.13.<br/>석박지9.13.<br/>깻잎김치9.13.<br/>딸기우유2."
"1	20190906	쇠고기버섯죽<br/>깻잎찜5.6.<br/>어묵메추리알장조림1.5.6.13.<br/>딸기요플레2.<br/>팥빵1.2.5.6.13."
"2	20190906	쇠고기미역국라면<생일밥상>1.2.5.6.16.<br/>삼색나물무침5.<br/>+왕새우튀김1.5.6.9.12.13.<br/>배추김치9.13.<br/>제주감귤쥬스<br/>생일케이크1.2.5.6.13."
"3	20190906	삼겹살김치볶음밥5.6.9.10.13.<br/>우렁된장찌개5.<br/>통곡물뮤즐리멸치볶음5.6.13.<br/>햄야채계란말이1.2.5.6.10.<br/>열무김치9.13.<br/>달콤배13."
"1	20190909	찹쌀밥<br/>북어콩나물국5.13.<br/>쥐취포조림5.6.13.<br/>야채소시지*케첩2.5.6.10.12.13.<br/>배추김치9.13.<br/>콘푸레이크/초코첵스2.5.6.13.<br/>우리밀와플&생크림1.2.5.6.13."
"2	20190909	흑미밥<br/>들깨무채국13.<br/>아몬드실치볶음4.5.6.13.<br/>닭강정얌운센 2.4.5.6.12.13.15.<br/>배추김치9.13."
"3	20190909	찹쌀밥<br/>단호박죽13.<br/>골뱅이채소무침/소면5.6.13.<br/>통등심돈까스/소스1.2.5.6.10.12.13.16.18.<br/>배추김치9.13.<br/>바삭김부각5."
"1	20190910	찹쌀밥<br/>사골조랭이떡국1.5.6.13.16.<br/>진미채엿장조림5.6.13.17.<br/>등갈비조림5.6.10.13.<br/>배추김치9.13.<br/>오렌지쥬스5.13.<br/>허니버터바게트볼1.2.5.6.13."
"2	20190910	차조밥<br/>설렁탕*소면1.5.6.13.16.<br/>브로콜리*초장5.6.13.<br/>찹쌀순대*허브소금6.10.<br/>가자미구이*데리야끼소스5.6.13.<br/>석박지9.13."
"3	20190910	하이라이스1.2.5.6.10.12.13.<br/>치커리사과무침13.<br/>(카사바칩)5.6.12.13.<br/>닭장각오븐구이13.15.<br/>깍두기9.13.<br/>두부김치국5.9.13.<br/>식혜5.13."
"1	20190911	계란밥(+간장/참기름)1.2.5.6.10.13.<br/>순두부찌개5.6.9.13.<br/>비*고왕교자만두1.5.6.10.13.<br/>배추김치9.13.<br/>오렌지쥬스(아침)5.13.<br/>브라우니케잌1.2.5.6.13."
"2	20190911	갖은나물비빔밥+언양식떡갈비1.5.6.10.15.16.<br/>꼬치어묵국1.5.6.13.<br/>+계란지단1.5.6.10.12.13.15.18.<br/>배추김치9.13.<br/>레몬에이드<br/>송편5.13."
"1	20190916	찹쌀밥<br/>참치김치찌개5.6.9.13.<br/>잔멸치아몬드조림5.6.13.<br/>스팸구이*케첩1.6.10.13.<br/>깍두기9.13.<br/>애플파이1.2.5.6.13.<br/>과일쥬스"
"2	20190916	찰보리밥<br/>제철꽃게탕5.8.13.<br/>흑임자*연근샐러드1.2.5.12.13.16.18.<br/>콩나물잡채5.6.8.13.<br/>김.피.탕1.2.5.6.9.10.11.12.13.16.18.<br/>깍두기9.13."
"3	20190916	찹쌀밥<br/>팽이된장찌개5.6.13.<br/>쫄면야채무침5.6.13.<br/>매쉬드포테이토함박1.5.6.10.16.<br/>배추김치9.13.<br/>조각파인애플"
"1	20190917	찹쌀밥<br/>들깨감자수제비5.6.13.<br/>등갈비조림5.6.10.13.<br/>배추김치9.13.<br/>쁘띠*푸딩1.2.5.13.<br/>아침 쿠키1.2.5.6.13.14."
"2	20190917	잡곡밥<br/>열무된장국5.6.13.<br/>맛감자볼*케첩1.5.6.12.13.<br/>닭반마리전기구이5.6.13.<br/>배추김치9.13.<br/>치킨오이무피클13."
"3	20190917	흑미밥<br/>쇠고기미역국5.6.<br/>발사믹샐러드5.6.12.13.16.<br/>한돈양념구이5.6.10.12.13.18.<br/>무쌈<br/>보쌈김치9.13.<br/>제철토마토생과일주스12.13."
"1	20190918	찹쌀밥<br/>초코칩 트위스트1.2.5.6.13.<br/>닭곰탕13.15.<br/>햄감자채볶음2.6.10.13.<br/>맛살계란말이1.5.6.13.<br/>배추김치9.13.<br/>딸기바나나쥬스1.2."
"2	20190918	콩나물버섯영양밥*양념간장5.6.<br/>들깨무채국13.<br/>(망고그린샐러드)1.2.5.6.10.13.<br/>맥시칸타코(고기/새우)2.5.6.9.10.12.13.16.18.<br/>배추김치9.13.<br/>(+카사바칩)6.<br/>과일쥬스"
"3	20190918	찹쌀밥<br/>설렁탕/면사리5.6.8.13.<br/>연두부찜5.6.<br/>순대야채볶음5.6.10.13.<br/>석박지9.13.<br/>포도푸딩1.2.5."
"1	20190919	추가밥<br/>전복죽13.<br/>돈육김치볶음&두부5.6.9.10.13.<br/>레몬에이드<br/>오징어먹물고르곤졸라피자1.2.5.6.10.12.13."
"2	20190919	흑미밥<br/>북어맑은국1.5.13.<br/>영양계란찜1.2.6.10.<br/>오향장육10.13.<br/>무말랭이무침5.6.13.<br/>상추쌈&아삭고추(쌈장)<br/>보쌈김치9.13."
"3	20190919	찹쌀밥<br/>스파게티(부식)1.2.5.6.12.13.<br/>우동국물1.5.6.9.13.<br/>오색피클13.<br/>언양식바싹불고기1.2.5.6.10.13.15.16.<br/>배추김치9.13.<br/>마늘빵2.5.6.13."
"1	20190920	찹쌀밥<br/>쇠고기육개장5.6.16.<br/>(배추김치)9.13.<br/>쵸코우유2.5.<br/>쿠키1.2.5.6.13.14.<br/>길거리토스트1.2.5.6.10.12.13."
"2	20190920	갈비치킨바베큐소스덮밥1.5.6.12.13.15.18.<br/>팽이미소국5.6.13.16.18.<br/>양배추쌈*쌈장5.6.<br/>고구마떡맛탕☆5.13.<br/>배추김치9.13.<br/>바나나(생과)"
"3	20190920	흑미밥<br/>맑은아귀탕5.13.<br/>제육볶음5.6.10.13.18.<br/>마카로니콘치즈구이1.2.5.6.13.<br/>보쌈김치9.13.<br/>떠먹는아이스홍시13."
"1	20190923	찹쌀밥<br/>초코칩 트위스트1.2.5.6.13.<br/>쇠고기무국5.6.13.16.<br/>건새우고추장볶음5.6.9.13.<br/>옛날소세지전1.2.5.6.10.<br/>텐저린*5.13."
"2	20190923	찰보리밥<br/>우렁살아욱된장국5.6.13.<br/>무채장아찌 13.<br/>상추쌈&아삭이고추(쌈장)<br/>돈오븐구이5.6.10.12.13.18.<br/>배추김치9.13.<br/>3색방울토마토12."
"3	20190923	클로렐라쌀밥<br/>부대찌개1.2.5.6.9.10.13.<br/>어묵당면잡채1.5.6.8.10.13.<br/>순살가자미튀김2.5.<br/>깍두기9.13.<br/>도시락김13."
"1	20190924	+찹쌀밥<br/>쇠고기육개장5.6.16.<br/>깻잎양념찜5.6.13.<br/>채소가득랍스터커틀릿*소스 1.5.6.9.12.13.<br/>얼려먹는요쿠르트(에이스)2.<br/>도라에몽암기빵1.2.5.6.13."
"2	20190924	+추가흑미밥<br/>닭장각삼계탕13.15.18.<br/>잔멸치조림고추볶음5.6.13.<br/>고소참치야채전5.6.9.13.<br/>깍두기9.13.<br/>바나나(생과)<br/>파프리카/아삭고추*땅콩쌈장4.5.6.12.13."
"3	20190924	흑미밥<br/>순두부백탕5.6.9.13.18.<br/>한돈수육5.6.10.<br/>미나리무생채5.6.13.<br/>상추/깻잎/아삭이고추/쌈장5.6.13.<br/>비빔막국수5.6.13.<br/>보쌈김치9.13."
"1	20190925	찹쌀밥<br/>두부김치국5.9.13.<br/>+파채겉절이13.<br/>언양식바싹불고기1.2.5.6.10.12.13.<br/>우리밀빵1.2.5.6.13.<br/>총각김치9.13.<br/>콘푸레이크/그래놀라(우유)2.5.6.13."
"2	20190925	쇠고기야채하이라이스1.2.5.6.12.13.16.<br/>수제 피자토스트1.2.5.6.12.13.<br/>계란파국1.13.<br/><참나물생채>5.6.13.<br/>배추김치9.13.<br/>꿀설기떡5.13.<br/>과일음료"
"3	20190925	찹쌀밥<br/>고추장짬뽕국1.5.6.9.10.13.17.18.<br/>충무식오징어초무침1.5.6.13.16.17.<br/>양파장아찌5.6.13.18.<br/>탕수육/후르츠소스1.5.6.10.11.12.13.<br/>배추김치9.13.<br/>요거타임2."
"1	20190926	+추가밥<br/>전복죽13.<br/>감자사라다샌드위치1.2.5.6.10.13.<br/>+허니버터아몬드<br/>쵸코우유2.5."
"2	20190926	찰보리밥<br/>쇠고기떡국1.5.6.<br/>알감자조림5.6.13.<br/>양배추쌈*케일쌈&쌈장5.6.<br/>양파깻잎간장장아찌5.6.13.<br/>대패불고기5.6.10.13.<br/>배추김치9.13."
"3	20190926	찹쌀밥<br/>등뼈감자탕5.6.9.10.13.<br/>찐옥수수<br/>콩나물무침5.<br/>어니언새우까스&양파링1.2.5.6.<br/>석박지9.13."
"1	20190927	찹쌀밥<br/>웰빙찰보리빵1.2.5.6.13.<br/>아욱된장국5.6.13.<br/>등갈비김치찜9.10.13.<br/>건새우볶음5.6.9.13.<br/>배추김치9.13.<br/>아침에포도쥬스"
"2	20190927	현미밥<br/>시금치토장국5.6.13.<br/>두부샐러드*참깨드레싱1.2.5.6.10.11.13.16.18.<br/>순살고구마닭갈비2.5.6.13.15.<br/>+클링클럿감자튀김5.12.13.<br/>배추김치9.13.<br/>바나나(생과)"
"1	20190930	사과카레라이스2.5.6.10.13.<br/>초코칩 트위스트1.2.5.6.13.<br/>맑은우동국1.5.6.9.10.13.<br/>찐만두*양념장1.5.6.10.13.<br/>배추김치9.13.<br/>데르뜨젤리*백도2.5.13."
"2	20190930	율무밥<br/>민물새우수제비국5.6.9.13.<br/>잔멸치땅콩조림4.5.6.13.<br/>수제떡갈비(오븐)/소스1.2.5.6.10.13.15.16.18.<br/>방울토마토12.<br/>파프리카샐러드&드레싱5.6.12.13.<br/>깻잎쌈*쌈장"
"3	20190930	쇠고기콩나물밥5.13.16.<br/>조랭이떡국1.13.<br/>도라지오이생채13.<br/>김치치즈함박스테이크1.2.5.6.9.10.13.<br/>깍두기9.13.<br/>달콤배13."
"1	20191001	찹쌀밥<br/>팽이버섯된장국5.6.13.<br/>쥐포채볶음(아침)5.13.<br/>치킨데리야끼조림5.6.13.<br/>배추김치9.13.<br/>딸기요플레2.<br/>우리밀와플&생크림1.2.5.6.13."
"2	20191001	팥밥<br/>들깨미역국5.6.13.<br/>고구마줄기볶음5.<br/>부추잡채5.6.8.10.13.<br/>*수제파닭5.6.13.15.<br/>배추김치9.13.<br/>조각케이크1.2.5.6.13."
"3	20191001	하이라이스1.2.5.6.10.12.13.<br/>순두부찌개5.9.10.13.<br/>돼지고기구이10.13.<br/>치커리사과무침13.<br/>깍두기9.13.<br/>모닝빵/딸기쨈1.2.5.6.13."
"1	20191002	찹쌀밥<br/>초코칩 트위스트1.2.5.6.13.<br/>설렁탕1.5.8.16.<br/>언양식바싹불고기*소스1.2.5.6.10.12.13.<br/>석박지9.13.<br/>바나나우유2."
"2	20191002	*맑은순대국밥 5.6.9.10.13.<br/>*부추겉절이5.6.13.<br/>석박지9.13.<br/>바나나<br/>Ame핫도그SET1.2.5.6.10.12.13."
"3	20191002	찹쌀밥<br/>옥수수스프2.5.6.13.<br/>쫄면야채무침5.6.13.<br/>통등심돈까스/소스1.2.5.6.10.12.13.16.18.<br/>깍두기9.13.<br/>조각파인애플"
"1	20191003	찹쌀밥<br/>조랭이떡만두국1.5.6.10.13.<br/>진미채엿장조림5.6.13.17.<br/>오색현미육원전1.2.6.10.15.<br/>우리밀허니카스테라1.2.5.6.10.13.<br/>사과"
"2	20191003	자장밥2.5.6.10.13.<br/>계란파국1.13.<br/>김말이강정1.2.4.5.6.10.12.13.<br/>배추김치9.13.<br/>요구르트2."
"3	20191003	찹쌀밥<br/>들깨수제비국5.6.13.18.<br/>매운돼지갈비찜2.5.6.10.13.<br/>양파장아찌5.6.13.18.<br/>마카로니콘치즈구이1.2.5.6.13.<br/>열무김치9.13."
